Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
21068,2291,2,2019-06-24T00:00:00.000,,
21070,4821,3,2019-06-26T00:00:00.000,,
21071,4821,3,2019-06-26T00:00:00.000,,
21072,4821,3,2019-06-26T00:00:00.000,,
21074,4821,3,2019-06-26T00:00:00.000,,
21075,4821,10,2019-06-26T00:00:00.000,,
21076,4821,3,2019-06-26T00:00:00.000,,
21077,4736,2,2019-06-27T00:00:00.000,,
21078,79,3,2019-06-27T00:00:00.000,,
21079,318,2,2019-06-27T00:00:00.000,,
21080,4821,3,2019-06-27T00:00:00.000,,
21081,4821,3,2019-06-27T00:00:00.000,,
21082,2204,16,2019-06-27T00:00:00.000,,
21084,4820,3,2019-06-27T00:00:00.000,,
21085,402,5,2019-06-27T00:00:00.000,7834,
21086,4822,3,2019-06-27T00:00:00.000,,
21087,4822,10,2019-06-27T00:00:00.000,,
21088,4821,3,2019-06-27T00:00:00.000,,
21089,4821,12,2019-06-27T00:00:00.000,,
21090,4821,10,2019-06-27T00:00:00.000,,
21091,2187,2,2019-06-28T00:00:00.000,,
21092,4824,3,2019-06-28T00:00:00.000,,
21093,4633,10,2019-06-28T00:00:00.000,,
21094,4824,3,2019-06-30T00:00:00.000,,
21095,2941,2,2019-06-30T00:00:00.000,,
21096,2965,2,2019-06-30T00:00:00.000,,
21097,3886,5,2019-06-30T00:00:00.000,7840,
21098,3886,2,2019-06-30T00:00:00.000,,
21099,3888,2,2019-06-30T00:00:00.000,,
21100,4827,3,2019-07-03T00:00:00.000,,
21101,4826,3,2019-07-03T00:00:00.000,,
21102,4826,3,2019-07-03T00:00:00.000,,
21103,4827,3,2019-07-03T00:00:00.000,,
21104,4826,3,2019-07-03T00:00:00.000,,
21105,4827,3,2019-07-03T00:00:00.000,,
21106,4827,3,2019-07-04T00:00:00.000,,
21107,4826,3,2019-07-04T00:00:00.000,,
21108,4826,3,2019-07-04T00:00:00.000,,
21109,4827,3,2019-07-04T00:00:00.000,,
21110,4826,3,2019-07-04T00:00:00.000,,
21111,4826,12,2019-07-04T00:00:00.000,,
21112,4826,10,2019-07-04T00:00:00.000,,
21113,4641,2,2019-07-04T00:00:00.000,,
21114,4701,2,2019-07-04T00:00:00.000,,
21115,4700,2,2019-07-04T00:00:00.000,,
21116,4714,2,2019-07-04T00:00:00.000,,
21117,4747,2,2019-07-04T00:00:00.000,,
21118,3584,2,2019-07-04T00:00:00.000,,
21119,4827,10,2019-07-04T00:00:00.000,,
21120,4812,15,2019-07-04T00:00:00.000,,
21121,4824,10,2019-07-04T00:00:00.000,,
21122,4828,10,2019-07-04T00:00:00.000,,
21123,4828,3,2019-07-04T00:00:00.000,,
21124,4812,15,2019-07-04T00:00:00.000,,
21125,4812,10,2019-07-04T00:00:00.000,,
21126,4821,15,2019-07-04T00:00:00.000,,
21128,4714,2,2019-07-05T00:00:00.000,,
21129,4829,10,2019-07-05T00:00:00.000,,
21130,4829,10,2019-07-05T00:00:00.000,,
21131,4829,3,2019-07-05T00:00:00.000,,
21132,4830,2,2019-07-05T00:00:00.000,,
21133,4250,2,2019-07-05T00:00:00.000,,
21134,4641,2,2019-07-05T00:00:00.000,,
21135,2936,3,2019-07-05T00:00:00.000,,
21136,2941,2,2019-07-05T00:00:00.000,,
21137,79,2,2019-07-07T00:00:00.000,,
21138,324,2,2019-07-07T00:00:00.000,,
21139,1993,2,2019-07-07T00:00:00.000,,
21140,2936,2,2019-07-08T00:00:00.000,,
21141,2941,2,2019-07-08T00:00:00.000,,
21142,4321,2,2019-07-08T00:00:00.000,,
21143,4736,2,2019-07-08T00:00:00.000,,
21144,4747,2,2019-07-09T00:00:00.000,,
21145,4834,2,2019-07-09T00:00:00.000,,
21146,4835,2,2019-07-10T00:00:00.000,,
21147,4529,10,2019-07-11T00:00:00.000,,
21148,4837,3,2019-07-12T00:00:00.000,,
21149,4837,3,2019-07-12T00:00:00.000,,
21150,4837,3,2019-07-12T00:00:00.000,,
21151,4837,3,2019-07-12T00:00:00.000,,
21152,4837,3,2019-07-12T00:00:00.000,,
21153,4837,3,2019-07-12T00:00:00.000,,
21154,4837,3,2019-07-12T00:00:00.000,,
21155,4837,12,2019-07-12T00:00:00.000,,
21156,4837,10,2019-07-12T00:00:00.000,,
21157,4250,2,2019-07-13T00:00:00.000,,
21158,4838,3,2019-07-14T00:00:00.000,,
21159,2384,2,2019-07-14T00:00:00.000,,
21160,2392,2,2019-07-14T00:00:00.000,,
21161,141,2,2019-07-14T00:00:00.000,,
21162,3913,5,2019-07-16T00:00:00.000,7529,
21163,2320,2,2019-07-17T00:00:00.000,,
21164,4841,2,2019-07-17T00:00:00.000,,
21165,2320,1,2019-07-17T00:00:00.000,,
21167,4840,1,2019-07-18T00:00:00.000,,
21168,463,2,2019-07-19T00:00:00.000,,
21169,466,2,2019-07-19T00:00:00.000,,
21170,4809,2,2019-07-19T00:00:00.000,,
21171,4839,2,2019-07-19T00:00:00.000,,
21172,3641,2,2019-07-19T00:00:00.000,,
21173,4321,2,2019-07-19T00:00:00.000,,
21174,4714,2,2019-07-21T00:00:00.000,,
21175,2188,2,2019-07-21T00:00:00.000,,
21176,4313,2,2019-07-21T00:00:00.000,,
21177,4799,3,2019-07-22T00:00:00.000,,
21178,4836,2,2019-07-22T00:00:00.000,,
21179,4844,1,2019-07-23T00:00:00.000,,
21180,4844,2,2019-07-24T00:00:00.000,,
21181,4843,2,2019-07-24T00:00:00.000,,
21182,4830,16,2019-07-24T00:00:00.000,,
21183,4842,2,2019-07-24T00:00:00.000,,
21184,4845,2,2019-07-24T00:00:00.000,,
21185,4845,1,2019-07-24T00:00:00.000,,
21186,4843,16,2019-07-26T00:00:00.000,,
21187,4847,10,2019-07-26T00:00:00.000,,
21188,4838,15,2019-07-26T00:00:00.000,,
21189,4844,2,2019-07-26T00:00:00.000,,
21190,117,3,2019-07-27T00:00:00.000,,
21191,3005,2,2019-07-27T00:00:00.000,,
21193,1877,2,2019-07-27T00:00:00.000,,
21194,4743,2,2019-07-27T00:00:00.000,,
21195,2187,2,2019-07-29T00:00:00.000,,
21196,1927,2,2019-07-29T00:00:00.000,,
21197,1702,2,2019-07-29T00:00:00.000,,
21198,165,2,2019-07-29T00:00:00.000,,
21199,4850,2,2019-07-29T00:00:00.000,,
21200,4741,2,2019-07-29T00:00:00.000,,
21201,477,2,2019-07-29T00:00:00.000,,
21202,471,2,2019-07-29T00:00:00.000,,
21203,1936,2,2019-07-29T00:00:00.000,,
21204,1968,2,2019-07-29T00:00:00.000,,
21205,4848,3,2019-07-29T00:00:00.000,,
21206,4840,16,2019-07-29T00:00:00.000,,
21207,4851,1,2019-07-29T00:00:00.000,,
21208,4840,2,2019-07-30T00:00:00.000,,
21209,1557,2,2019-07-30T00:00:00.000,,
21210,1557,5,2019-07-30T00:00:00.000,7928,
21211,1561,2,2019-07-30T00:00:00.000,,
21212,1673,2,2019-08-06T00:00:00.000,,
21213,4846,2,2019-08-06T00:00:00.000,,
21214,4242,2,2019-08-06T00:00:00.000,,
21215,4243,2,2019-08-06T00:00:00.000,,
21216,4857,2,2019-08-06T00:00:00.000,,
21217,1982,2,2019-08-06T00:00:00.000,,
21218,4838,15,2019-08-07T00:00:00.000,,
21219,4847,15,2019-08-07T00:00:00.000,,
21220,4858,10,2019-08-07T00:00:00.000,,
21221,4141,2,2019-08-07T00:00:00.000,,
21222,3573,2,2019-08-07T00:00:00.000,,
21223,87,2,2019-08-07T00:00:00.000,,
21224,1777,2,2019-08-08T00:00:00.000,,
21225,70,2,2019-08-09T00:00:00.000,,
21226,408,2,2019-08-10T00:00:00.000,,
21227,1656,2,2019-08-10T00:00:00.000,,
21228,1662,2,2019-08-10T00:00:00.000,,
21229,1656,5,2019-08-10T00:00:00.000,7956,
21230,1936,2,2019-08-11T00:00:00.000,,
21231,1936,5,2019-08-11T00:00:00.000,7958,
21232,1937,2,2019-08-11T00:00:00.000,,
21233,2753,2,2019-08-13T00:00:00.000,,
21234,2727,3,2019-08-13T00:00:00.000,,
21235,2728,3,2019-08-13T00:00:00.000,,
21236,2751,3,2019-08-13T00:00:00.000,,
21237,79,5,2019-08-14T00:00:00.000,7673,
21238,4861,10,2019-08-14T00:00:00.000,,
21239,4855,16,2019-08-14T00:00:00.000,,
21240,4746,16,2019-08-15T00:00:00.000,,
21241,4846,2,2019-08-17T00:00:00.000,,
21242,4844,2,2019-08-19T00:00:00.000,,
21243,4714,2,2019-08-19T00:00:00.000,,
21245,4701,2,2019-08-19T00:00:00.000,,
21246,4705,2,2019-08-19T00:00:00.000,,
21247,4746,2,2019-08-19T00:00:00.000,,
21248,4775,2,2019-08-20T00:00:00.000,,
21249,2113,2,2019-08-21T00:00:00.000,,
21250,2114,2,2019-08-21T00:00:00.000,,
21251,4840,2,2019-08-22T00:00:00.000,,
21252,4869,2,2019-08-23T00:00:00.000,,
21253,4872,2,2019-08-23T00:00:00.000,,
21254,4869,5,2019-08-23T00:00:00.000,7987,
21255,4869,2,2019-08-25T00:00:00.000,,
21256,4521,3,2019-08-27T00:00:00.000,,
21257,4777,2,2019-08-28T00:00:00.000,,
21258,3819,2,2019-08-28T00:00:00.000,,
21259,3815,2,2019-08-28T00:00:00.000,,
21260,3818,2,2019-08-28T00:00:00.000,,
21261,3811,2,2019-08-28T00:00:00.000,,
21262,2346,2,2019-08-28T00:00:00.000,,
21263,2236,2,2019-08-28T00:00:00.000,,
21264,2230,2,2019-08-28T00:00:00.000,,
21265,1943,2,2019-08-28T00:00:00.000,,
21266,1953,2,2019-08-28T00:00:00.000,,
21267,1944,2,2019-08-28T00:00:00.000,,
21268,4876,1,2019-08-29T00:00:00.000,,
21269,4875,3,2019-08-29T00:00:00.000,,
21270,4877,2,2019-08-29T00:00:00.000,,
21271,4869,16,2019-08-29T00:00:00.000,,
21272,4867,10,2019-08-29T00:00:00.000,,
21273,4872,2,2019-08-29T00:00:00.000,,
21274,4242,2,2019-08-29T00:00:00.000,,
21275,4243,2,2019-08-29T00:00:00.000,,
21276,3342,2,2019-08-29T00:00:00.000,,
21277,3341,2,2019-08-29T00:00:00.000,,
21278,104,2,2019-08-29T00:00:00.000,,
21279,109,2,2019-08-29T00:00:00.000,,
21280,2381,2,2019-08-29T00:00:00.000,,
21281,2382,2,2019-08-29T00:00:00.000,,
21282,4699,2,2019-08-29T00:00:00.000,,
21283,4747,2,2019-08-29T00:00:00.000,,
21284,4714,2,2019-08-29T00:00:00.000,,
21285,4701,2,2019-08-29T00:00:00.000,,
21286,4700,2,2019-08-29T00:00:00.000,,
21287,4746,2,2019-08-29T00:00:00.000,,
21288,4705,2,2019-08-29T00:00:00.000,,
21289,4862,2,2019-08-29T00:00:00.000,,
21290,4842,2,2019-08-29T00:00:00.000,,
21291,4845,2,2019-08-29T00:00:00.000,,
21292,1656,2,2019-08-29T00:00:00.000,,
21293,2264,2,2019-08-29T00:00:00.000,,
21294,3675,2,2019-08-29T00:00:00.000,,
21295,3697,2,2019-08-29T00:00:00.000,,
21296,4830,2,2019-08-29T00:00:00.000,,
21297,3932,2,2019-08-29T00:00:00.000,,
21298,3933,2,2019-08-29T00:00:00.000,,
21299,4321,2,2019-08-29T00:00:00.000,,
21300,3701,2,2019-08-29T00:00:00.000,,
21301,4651,2,2019-08-29T00:00:00.000,,
21302,4654,2,2019-08-29T00:00:00.000,,
21303,4734,2,2019-08-29T00:00:00.000,,
21304,4733,2,2019-08-29T00:00:00.000,,
21305,4718,2,2019-08-29T00:00:00.000,,
21306,4663,2,2019-08-29T00:00:00.000,,
21307,4666,2,2019-08-29T00:00:00.000,,
21308,2067,2,2019-08-29T00:00:00.000,,
21309,2068,2,2019-08-29T00:00:00.000,,
21310,2112,2,2019-08-29T00:00:00.000,,
21311,2078,2,2019-08-29T00:00:00.000,,
21312,2166,2,2019-08-29T00:00:00.000,,
21313,2467,5,2019-08-29T00:00:00.000,7999,
21314,2496,2,2019-08-30T00:00:00.000,,
21315,2496,5,2019-08-30T00:00:00.000,8002,
21316,4875,2,2019-08-31T00:00:00.000,,
21317,4876,2,2019-08-31T00:00:00.000,,
21318,4863,2,2019-08-31T00:00:00.000,,
21319,4874,2,2019-08-31T00:00:00.000,,
21320,4521,2,2019-08-31T00:00:00.000,,
21321,4527,2,2019-08-31T00:00:00.000,,
21322,4774,2,2019-08-31T00:00:00.000,,
21323,4777,2,2019-08-31T00:00:00.000,,
21324,4873,2,2019-08-31T00:00:00.000,,
21325,4870,2,2019-08-31T00:00:00.000,,
21326,4342,2,2019-08-31T00:00:00.000,,
21327,4454,2,2019-08-31T00:00:00.000,,
21328,4461,2,2019-08-31T00:00:00.000,,
21329,4867,2,2019-08-31T00:00:00.000,,
21330,4457,2,2019-08-31T00:00:00.000,,
21331,4853,2,2019-08-31T00:00:00.000,,
21332,4864,2,2019-08-31T00:00:00.000,,
21333,4877,2,2019-09-02T00:00:00.000,,
21334,4867,10,2019-09-02T00:00:00.000,,
21335,4875,15,2019-09-02T00:00:00.000,,
21336,2220,2,2019-09-03T00:00:00.000,,
21337,4878,3,2019-09-03T00:00:00.000,,
21338,4878,15,2019-09-04T00:00:00.000,,
21339,4878,10,2019-09-04T00:00:00.000,,
21340,4880,8,2019-09-05T00:00:00.000,5117,100
21341,4882,3,2019-09-06T00:00:00.000,,
21342,4457,2,2019-09-06T00:00:00.000,,
21343,4746,2,2019-09-06T00:00:00.000,,
21344,4856,2,2019-09-06T00:00:00.000,,
21345,4883,2,2019-09-07T00:00:00.000,,
21346,4885,2,2019-09-08T00:00:00.000,,
21347,4890,3,2019-09-08T00:00:00.000,,
21348,61,2,2019-09-09T00:00:00.000,,
21349,3888,2,2019-09-09T00:00:00.000,,
21350,4876,2,2019-09-09T00:00:00.000,,
21351,4886,10,2019-09-10T00:00:00.000,,
21352,4881,10,2019-09-10T00:00:00.000,,
21353,4887,10,2019-09-10T00:00:00.000,,
21354,4890,10,2019-09-10T00:00:00.000,,
21355,3005,2,2019-09-10T00:00:00.000,,
21356,4848,3,2019-09-10T00:00:00.000,,
21357,4869,2,2019-09-11T00:00:00.000,,
21358,4869,8,2019-09-11T00:00:00.000,8037,50
21359,327,2,2019-09-11T00:00:00.000,,
21360,1937,2,2019-09-12T00:00:00.000,,
21361,1936,2,2019-09-12T00:00:00.000,,
21362,4192,2,2019-09-13T00:00:00.000,,
21363,4856,2,2019-09-13T00:00:00.000,,
21364,61,2,2019-09-13T00:00:00.000,,
21365,60,2,2019-09-13T00:00:00.000,,
21366,62,2,2019-09-13T00:00:00.000,,
21367,404,2,2019-09-13T00:00:00.000,,
21368,402,2,2019-09-13T00:00:00.000,,
21369,4880,9,2019-09-14T00:00:00.000,,
21370,4895,2,2019-09-14T00:00:00.000,,
21371,4897,2,2019-09-14T00:00:00.000,,
21372,4870,2,2019-09-14T00:00:00.000,,
21373,4896,2,2019-09-14T00:00:00.000,,
21374,4898,3,2019-09-15T00:00:00.000,,
21375,4894,2,2019-09-17T00:00:00.000,,
21376,324,2,2019-09-17T00:00:00.000,,
21377,4901,2,2019-09-18T00:00:00.000,,
21378,4872,2,2019-09-18T00:00:00.000,,
21379,4900,10,2019-09-18T00:00:00.000,,
21380,4904,2,2019-09-18T00:00:00.000,,
21381,3232,2,2019-09-18T00:00:00.000,,
21382,3230,2,2019-09-18T00:00:00.000,,
21383,4905,3,2019-09-18T00:00:00.000,,
21387,4905,3,2019-09-19T00:00:00.000,,
21388,3406,2,2019-09-19T00:00:00.000,,
21389,4905,3,2019-09-19T00:00:00.000,,
21390,4869,9,2019-09-19T00:00:00.000,,
21391,4905,3,2019-09-19T00:00:00.000,,
21393,4913,2,2019-09-21T00:00:00.000,,
21394,2222,2,2019-09-21T00:00:00.000,,
21395,2441,5,2019-09-21T00:00:00.000,8070,
21396,4020,2,2019-09-21T00:00:00.000,,
21397,2694,2,2019-09-21T00:00:00.000,,
21398,4914,2,2019-09-22T00:00:00.000,,
21399,4916,2,2019-09-22T00:00:00.000,,
21400,2849,2,2019-09-23T00:00:00.000,,
21401,4915,10,2019-09-23T00:00:00.000,,
21402,4916,2,2019-09-23T00:00:00.000,,
21403,1899,2,2019-09-23T00:00:00.000,,
21404,1898,2,2019-09-23T00:00:00.000,,
21405,4913,2,2019-09-23T00:00:00.000,,
21406,4905,15,2019-09-23T00:00:00.000,,
21407,4905,3,2019-09-23T00:00:00.000,,
21408,4905,12,2019-09-23T00:00:00.000,,
21409,4905,10,2019-09-23T00:00:00.000,,
21410,4915,15,2019-09-23T00:00:00.000,,
21411,4890,15,2019-09-23T00:00:00.000,,
21412,4890,10,2019-09-23T00:00:00.000,,
21413,4881,15,2019-09-23T00:00:00.000,,
21414,4900,15,2019-09-23T00:00:00.000,,
21415,4900,10,2019-09-23T00:00:00.000,,
21416,4900,3,2019-09-23T00:00:00.000,,
21417,4886,15,2019-09-23T00:00:00.000,,
21418,4886,10,2019-09-23T00:00:00.000,,
21419,4887,15,2019-09-23T00:00:00.000,,
21420,4887,10,2019-09-23T00:00:00.000,,
21421,4887,3,2019-09-23T00:00:00.000,,
21422,4891,15,2019-09-23T00:00:00.000,,
21423,4904,15,2019-09-23T00:00:00.000,,
21424,4917,1,2019-09-24T00:00:00.000,,
21425,4904,15,2019-09-24T00:00:00.000,,
21426,4904,10,2019-09-24T00:00:00.000,,
21427,4891,15,2019-09-24T00:00:00.000,,
21428,4902,1,2019-09-24T00:00:00.000,,
21431,4918,3,2019-09-24T00:00:00.000,,
21432,4917,2,2019-09-24T00:00:00.000,,
21433,4918,10,2019-09-24T00:00:00.000,,
21435,4918,3,2019-09-25T00:00:00.000,,
21436,2947,2,2019-09-25T00:00:00.000,,
21437,2949,2,2019-09-25T00:00:00.000,,
21438,2579,2,2019-09-25T00:00:00.000,,
21439,4922,3,2019-09-27T00:00:00.000,,
21440,1960,2,2019-09-28T00:00:00.000,,
21441,460,2,2019-09-28T00:00:00.000,,
21442,461,2,2019-09-28T00:00:00.000,,
21443,2149,2,2019-09-28T00:00:00.000,,
21444,4922,3,2019-09-28T00:00:00.000,,
21445,4922,3,2019-09-28T00:00:00.000,,
21446,4922,3,2019-09-28T00:00:00.000,,
21448,4922,15,2019-09-30T00:00:00.000,,
21449,4922,3,2019-09-30T00:00:00.000,,
21450,4925,15,2019-09-30T00:00:00.000,,
21451,4925,10,2019-09-30T00:00:00.000,,
21452,4924,10,2019-09-30T00:00:00.000,,
21453,4918,15,2019-09-30T00:00:00.000,,
21454,4918,3,2019-09-30T00:00:00.000,,
21455,4918,12,2019-09-30T00:00:00.000,,
21456,4918,10,2019-09-30T00:00:00.000,,
21457,4926,3,2019-09-30T00:00:00.000,,
21458,3747,16,2019-09-30T00:00:00.000,,
21459,4926,3,2019-09-30T00:00:00.000,,
21460,4927,3,2019-09-30T00:00:00.000,,
21461,4927,3,2019-09-30T00:00:00.000,,
21462,4927,3,2019-09-30T00:00:00.000,,
21463,4927,3,2019-09-30T00:00:00.000,,
21464,4129,2,2019-10-01T00:00:00.000,,
21465,4134,2,2019-10-01T00:00:00.000,,
21466,458,2,2019-10-01T00:00:00.000,,
21467,425,2,2019-10-01T00:00:00.000,,
21468,2627,2,2019-10-01T00:00:00.000,,
21469,4927,15,2019-10-01T00:00:00.000,,
21470,4927,10,2019-10-01T00:00:00.000,,
21471,4891,15,2019-10-01T00:00:00.000,,
21472,4891,10,2019-10-01T00:00:00.000,,
21473,4891,3,2019-10-01T00:00:00.000,,
21474,4926,15,2019-10-01T00:00:00.000,,
21475,4926,10,2019-10-01T00:00:00.000,,
21476,57,2,2019-10-01T00:00:00.000,,
21477,51,2,2019-10-01T00:00:00.000,,
21478,49,2,2019-10-01T00:00:00.000,,
21479,4921,2,2019-10-01T00:00:00.000,,
21480,2542,2,2019-10-01T00:00:00.000,,
21481,3962,2,2019-10-01T00:00:00.000,,
21482,3987,2,2019-10-01T00:00:00.000,,
21483,458,2,2019-10-01T00:00:00.000,,
21484,1960,2,2019-10-01T00:00:00.000,,
21485,2424,2,2019-10-01T00:00:00.000,,
21486,2470,2,2019-10-01T00:00:00.000,,
21487,3681,2,2019-10-01T00:00:00.000,,
21488,3682,2,2019-10-01T00:00:00.000,,
21489,4889,2,2019-10-01T00:00:00.000,,
21490,4892,2,2019-10-01T00:00:00.000,,
21491,4906,2,2019-10-01T00:00:00.000,,
21492,4914,2,2019-10-01T00:00:00.000,,
21493,4911,2,2019-10-01T00:00:00.000,,
21494,4920,2,2019-10-01T00:00:00.000,,
21495,4917,2,2019-10-01T00:00:00.000,,
21496,4913,2,2019-10-01T00:00:00.000,,
21497,3709,2,2019-10-01T00:00:00.000,,
21498,3710,2,2019-10-01T00:00:00.000,,
21499,4913,2,2019-10-01T00:00:00.000,,
21500,4917,2,2019-10-01T00:00:00.000,,
21501,4901,2,2019-10-01T00:00:00.000,,
21502,4896,2,2019-10-01T00:00:00.000,,
21503,4809,2,2019-10-01T00:00:00.000,,
21504,4928,2,2019-10-02T00:00:00.000,,
21505,79,2,2019-10-02T00:00:00.000,,
21506,324,2,2019-10-02T00:00:00.000,,
21507,4934,10,2019-10-03T00:00:00.000,,
21508,4935,2,2019-10-03T00:00:00.000,,
21509,4937,2,2019-10-03T00:00:00.000,,
21510,4937,1,2019-10-03T00:00:00.000,,
21511,4940,2,2019-10-04T00:00:00.000,,
21512,4940,1,2019-10-04T00:00:00.000,,
21513,4940,2,2019-10-04T00:00:00.000,,
21514,4934,15,2019-10-04T00:00:00.000,,
21515,4934,10,2019-10-04T00:00:00.000,,
21516,4940,2,2019-10-04T00:00:00.000,,
21517,4938,2,2019-10-04T00:00:00.000,,
21518,4938,2,2019-10-04T00:00:00.000,,
21519,320,5,2019-10-05T00:00:00.000,8112,
21520,4940,2,2019-10-06T00:00:00.000,,
21521,4502,3,2019-10-07T00:00:00.000,,
21522,4809,2,2019-10-07T00:00:00.000,,
21523,4810,2,2019-10-07T00:00:00.000,,
21524,169,2,2019-10-07T00:00:00.000,,
21525,201,2,2019-10-07T00:00:00.000,,
21526,4938,2,2019-10-07T00:00:00.000,,
21527,4940,2,2019-10-07T00:00:00.000,,
21528,4427,2,2019-10-07T00:00:00.000,,
21529,4427,5,2019-10-07T00:00:00.000,8122,
21530,4930,1,2019-10-08T00:00:00.000,,
21531,4938,2,2019-10-08T00:00:00.000,,
21532,4940,2,2019-10-08T00:00:00.000,,
21533,4928,2,2019-10-08T00:00:00.000,,
21534,4929,2,2019-10-08T00:00:00.000,,
21535,4919,2,2019-10-08T00:00:00.000,,
21536,111,2,2019-10-08T00:00:00.000,,
21537,145,2,2019-10-08T00:00:00.000,,
21538,4404,2,2019-10-08T00:00:00.000,,
21539,4405,2,2019-10-08T00:00:00.000,,
21540,4618,2,2019-10-08T00:00:00.000,,
21541,4621,2,2019-10-08T00:00:00.000,,
21542,4623,2,2019-10-08T00:00:00.000,,
21543,2101,2,2019-10-08T00:00:00.000,,
21544,2104,2,2019-10-08T00:00:00.000,,
21545,2111,2,2019-10-08T00:00:00.000,,
21546,3236,2,2019-10-08T00:00:00.000,,
21547,3241,2,2019-10-08T00:00:00.000,,
21548,3246,2,2019-10-08T00:00:00.000,,
21549,3113,2,2019-10-08T00:00:00.000,,
21550,3114,2,2019-10-08T00:00:00.000,,
21551,4842,2,2019-10-08T00:00:00.000,,
21552,4845,2,2019-10-08T00:00:00.000,,
21553,4861,2,2019-10-08T00:00:00.000,,
21554,4547,2,2019-10-08T00:00:00.000,,
21555,4564,2,2019-10-08T00:00:00.000,,
21556,4427,2,2019-10-09T00:00:00.000,,
21557,4735,2,2019-10-09T00:00:00.000,,
21558,4767,2,2019-10-09T00:00:00.000,,
21559,4127,2,2019-10-09T00:00:00.000,,
21560,4129,2,2019-10-09T00:00:00.000,,
21561,4134,2,2019-10-09T00:00:00.000,,
21562,4132,2,2019-10-09T00:00:00.000,,
21563,4131,2,2019-10-09T00:00:00.000,,
21564,4170,2,2019-10-09T00:00:00.000,,
21565,4367,2,2019-10-09T00:00:00.000,,
21566,4725,2,2019-10-09T00:00:00.000,,
21567,4850,2,2019-10-09T00:00:00.000,,
21568,4741,2,2019-10-09T00:00:00.000,,
21569,4935,2,2019-10-09T00:00:00.000,,
21570,4896,2,2019-10-09T00:00:00.000,,
21571,4931,2,2019-10-09T00:00:00.000,,
21572,4912,2,2019-10-09T00:00:00.000,,
21573,4810,2,2019-10-09T00:00:00.000,,
21574,4932,2,2019-10-09T00:00:00.000,,
21575,3460,2,2019-10-09T00:00:00.000,,
21576,4282,2,2019-10-09T00:00:00.000,,
21577,3997,2,2019-10-09T00:00:00.000,,
21578,4923,2,2019-10-09T00:00:00.000,,
21579,458,2,2019-10-09T00:00:00.000,,
21580,1960,2,2019-10-09T00:00:00.000,,
21581,460,2,2019-10-09T00:00:00.000,,
21582,461,2,2019-10-09T00:00:00.000,,
21583,2149,2,2019-10-09T00:00:00.000,,
21584,425,2,2019-10-09T00:00:00.000,,
21585,430,2,2019-10-09T00:00:00.000,,
21586,426,2,2019-10-09T00:00:00.000,,
21587,2627,2,2019-10-09T00:00:00.000,,
21588,2849,2,2019-10-09T00:00:00.000,,
21589,2980,2,2019-10-09T00:00:00.000,,
21590,4916,2,2019-10-09T00:00:00.000,,
21591,3725,2,2019-10-09T00:00:00.000,,
21592,3457,2,2019-10-09T00:00:00.000,,
21593,4936,2,2019-10-09T00:00:00.000,,
21594,4937,2,2019-10-09T00:00:00.000,,
21595,4313,2,2019-10-09T00:00:00.000,,
21596,4792,2,2019-10-09T00:00:00.000,,
21597,4804,2,2019-10-09T00:00:00.000,,
21598,4384,2,2019-10-09T00:00:00.000,,
21599,4385,2,2019-10-09T00:00:00.000,,
21600,4896,2,2019-10-09T00:00:00.000,,
21601,4931,2,2019-10-09T00:00:00.000,,
21602,4912,2,2019-10-09T00:00:00.000,,
21603,4897,2,2019-10-09T00:00:00.000,,
21604,4870,2,2019-10-09T00:00:00.000,,
21605,3562,2,2019-10-10T00:00:00.000,,
21606,3586,2,2019-10-10T00:00:00.000,,
21607,2467,2,2019-10-10T00:00:00.000,,
21609,1960,2,2019-10-11T00:00:00.000,,
21610,458,2,2019-10-11T00:00:00.000,,
21611,4942,3,2019-10-13T00:00:00.000,,
21612,4943,2,2019-10-14T00:00:00.000,,
21613,4942,15,2019-10-14T00:00:00.000,,
21614,4942,10,2019-10-14T00:00:00.000,,
21615,4944,1,2019-10-15T00:00:00.000,,
21616,4427,2,2019-10-15T00:00:00.000,,
21617,4940,2,2019-10-15T00:00:00.000,,
21618,3987,2,2019-10-15T00:00:00.000,,
21619,3961,2,2019-10-15T00:00:00.000,,
21620,4937,2,2019-10-15T00:00:00.000,,
21621,2936,2,2019-10-15T00:00:00.000,,
21622,4943,2,2019-10-16T00:00:00.000,,
21623,4944,2,2019-10-16T00:00:00.000,,
21624,4946,2,2019-10-16T00:00:00.000,,
21625,4920,2,2019-10-16T00:00:00.000,,
21626,4930,2,2019-10-16T00:00:00.000,,
21627,4938,2,2019-10-16T00:00:00.000,,
21628,4940,2,2019-10-16T00:00:00.000,,
21629,4936,2,2019-10-16T00:00:00.000,,
21630,4937,2,2019-10-16T00:00:00.000,,
21631,3961,2,2019-10-16T00:00:00.000,,
21632,3962,2,2019-10-16T00:00:00.000,,
21633,3987,2,2019-10-16T00:00:00.000,,
21634,4943,2,2019-10-17T00:00:00.000,,
21635,4946,3,2019-10-17T00:00:00.000,,
21636,4944,2,2019-10-17T00:00:00.000,,
21637,4947,2,2019-10-17T00:00:00.000,,
21638,4946,3,2019-10-17T00:00:00.000,,
21639,4946,3,2019-10-17T00:00:00.000,,
21640,4947,3,2019-10-17T00:00:00.000,,
21641,4949,3,2019-10-18T00:00:00.000,,
21642,4950,2,2019-10-18T00:00:00.000,,
